year,month,DT_NOTIFICACAO,SG_UF_NOT,ID_MUNICIP,DT_CARGA,count
2020,3,2020-03-20,SP,CARAPICUIBA,2024-08-04,2
2020,5,2020-05-13,PE,PALMARES,2024-08-04,10
2020,5,2020-05-15,RS,CAXIAS DO SUL,2024-08-04,3
2020,5,2020-05-15,SP,ATIBAIA,2024-08-04,3
2020,5,2020-05-16,SP,GUAIRA,2024-08-04,1
2020,5,2020-05-17,AL,SANTANA DO IPANEMA,2024-08-04,6
2020,5,2020-05-17,PR,AMPERE,2024-08-04,2
2020,5,2020-05-17,CE,ITAPIPOCA,2024-08-04,4
2020,3,2020-03-21,SP,CARAPICUIBA,2024-08-04,1
2020,5,2020-05-17,MG,AIMORES,2024-08-04,2
2020,5,2020-05-17,MG,BARAO DE COCAIS,2024-08-04,1
2020,5,2020-05-17,MS,CAMPO GRANDE,2024-08-04,11
2020,5,2020-05-13,PR,ARAPONGAS,2024-08-04,1
2020,5,2020-05-19,MG,BELO HORIZONTE,2024-08-04,65
2020,5,2020-05-06,MG,IPATINGA,2024-08-04,5
2020,4,2020-04-28,PR,ARAPONGAS,2024-08-04,1
2020,4,2020-04-30,RS,DOM PEDRITO,2024-08-04,1
2020,5,2020-05-04,ES,BAIXO GUANDU,2024-08-04,2
2020,5,2020-05-01,PB,CAMPINA GRANDE,2024-08-04,8
2020,5,2020-05-07,RS,SANANDUVA,2024-08-04,1
2020,4,2020-04-29,PR,PONTA GROSSA,2024-08-04,2
2020,5,2020-05-08,PR,MARINGA,2024-08-04,2
2020,5,2020-05-09,SC,XANXERE,2024-08-04,3
2020,5,2020-05-10,AL,CORURIPE,2024-08-04,4
2020,5,2020-05-08,PE,SAO LOURENCO DA MATA,2024-08-04,4
2020,5,2020-05-11,MG,UBERLANDIA,2024-08-04,15
2020,5,2020-05-10,RS,CANOAS,2024-08-04,1
2020,5,2020-05-12,MG,SACRAMENTO,2024-08-04,1
2020,4,2020-04-30,PA,BARCARENA,2024-08-04,2
2020,5,2020-05-13,SP,CAIEIRAS,2024-08-04,4
2020,5,2020-05-12,SP,OSVALDO CRUZ,2024-08-04,1
2020,5,2020-05-13,PE,JABOATAO DOS GUARARAPES,2024-08-04,8
2020,5,2020-05-09,SP,SANTANA DE PARNAIBA,2024-08-04,3
2020,5,2020-05-11,MA,IMPERATRIZ,2024-08-04,2
2020,4,2020-04-22,MG,BOTELHOS,2024-08-04,1
2020,5,2020-05-13,GO,VALPARAISO DE GOIAS,2024-08-04,2
2020,5,2020-05-13,RS,ARROIO DO MEIO,2024-08-04,1
2020,5,2020-05-14,SE,ARACAJU,2024-08-04,19
2020,5,2020-05-14,GO,CAMPOS BELOS,2024-08-04,1
2020,5,2020-05-14,SP,IEPE,2024-08-04,1
2020,5,2020-05-15,SP,SAO VICENTE,2024-08-04,16
2020,5,2020-05-13,SP,PILAR DO SUL,2024-08-04,1
2020,5,2020-05-15,PR,UMUARAMA,2024-08-04,2
2020,5,2020-05-15,SP,BARUERI,2024-08-04,15
2020,5,2020-05-16,GO,VALPARAISO DE GOIAS,2024-08-04,1
2020,5,2020-05-04,SP,TAUBATE,2024-08-04,5
2020,5,2020-05-17,CE,ACOPIARA,2024-08-04,2
2020,5,2020-05-17,MG,MANGA,2024-08-04,2
2020,5,2020-05-16,SP,VOTORANTIM,2024-08-04,1
2020,5,2020-05-16,PR,CURITIBA,2024-08-04,11
2020,5,2020-05-15,SP,CACAPAVA,2024-08-04,1
2020,5,2020-05-15,SP,TAQUARITINGA,2024-08-04,1
2020,5,2020-05-18,PA,NOVA IPIXUNA,2024-08-04,1
2020,5,2020-05-11,PE,SALGUEIRO,2024-08-04,2
2020,5,2020-05-19,CE,BARBALHA,2024-08-04,4
2020,5,2020-05-19,SP,ITUVERAVA,2024-08-04,2
2020,5,2020-05-19,SP,UBATUBA,2024-08-04,1
2020,5,2020-05-06,SP,JAU,2024-08-04,3
2020,5,2020-05-08,SP,ITU,2024-08-04,3
2020,5,2020-05-07,RS,PEJUCARA,2024-08-04,1
2020,5,2020-05-07,SP,CUBATAO,2024-08-04,6
2020,5,2020-05-08,CE,SAO GONCALO DO AMARANTE,2024-08-04,5
2020,5,2020-05-05,SC,LAGUNA,2024-08-04,1
2020,5,2020-05-07,RS,SAO JERONIMO,2024-08-04,1
2020,5,2020-05-09,SP,PORTO FELIZ,2024-08-04,2
2020,5,2020-05-10,SP,ITAQUAQUECETUBA,2024-08-04,2
2020,5,2020-05-07,SP,TUPI PAULISTA,2024-08-04,1
2020,5,2020-05-12,MG,PEDRA AZUL,2024-08-04,1
2020,5,2020-05-11,MG,IPATINGA,2024-08-04,9
2020,4,2020-04-12,AM,MANICORE,2024-08-04,1
2020,5,2020-05-12,MG,EXTREMA,2024-08-04,2
2020,5,2020-05-09,ES,CARIACICA,2024-08-04,1
2020,5,2020-05-11,MG,UBA,2024-08-04,2
2020,5,2020-05-13,PB,CAJAZEIRAS,2024-08-04,2
2020,5,2020-05-14,RO,VILHENA,2024-08-04,10
2020,5,2020-05-14,SP,ASSIS,2024-08-04,1
2020,5,2020-05-15,CE,CRUZ,2024-08-04,1
2020,5,2020-05-13,MT,LUCAS DO RIO VERDE,2024-08-04,1
2020,5,2020-05-15,MS,ARAL MOREIRA,2024-08-04,1
2020,5,2020-05-18,SP,LARANJAL PAULISTA,2024-08-04,1
2020,5,2020-05-17,PE,PALMARES,2024-08-04,6
2020,5,2020-05-19,RS,JACUTINGA,2024-08-04,1
2020,5,2020-05-19,SP,ITAPECERICA DA SERRA,2024-08-04,13
2020,5,2020-05-17,MS,ANASTACIO,2024-08-04,1
2020,5,2020-05-20,AL,ARAPIRACA,2024-08-04,4
2020,5,2020-05-19,SP,DIADEMA,2024-08-04,16
2020,5,2020-05-06,MG,BOA ESPERANCA,2024-08-04,1
2020,5,2020-05-04,PR,GUARAPUAVA,2024-08-04,3
2020,4,2020-04-25,MG,TEOFILO OTONI,2024-08-04,1
2020,3,2020-03-17,MG,IPATINGA,2024-08-04,2
2020,4,2020-04-30,SP,MAUA,2024-08-04,10
2020,5,2020-05-06,CE,SANTANA DO ACARAU,2024-08-04,2
2020,5,2020-05-03,SP,SAO BERNARDO DO CAMPO,2024-08-04,51
2020,5,2020-05-06,GO,VALPARAISO DE GOIAS,2024-08-04,1
2020,4,2020-04-30,MG,BARROSO,2024-08-04,1
2020,5,2020-05-05,BA,LAURO DE FREITAS,2024-08-04,1
2020,5,2020-05-07,RO,VILHENA,2024-08-04,2
2020,5,2020-05-02,BA,JEQUIE,2024-08-04,2
2020,4,2020-04-01,PR,LARANJEIRAS DO SUL,2024-08-04,2
2020,5,2020-05-08,CE,CATARINA,2024-08-04,1
2020,5,2020-05-08,SP,ITAPEVI,2024-08-04,11
2020,5,2020-05-09,GO,VALPARAISO DE GOIAS,2024-08-04,1
2020,4,2020-04-28,RS,SAO LEOPOLDO,2024-08-04,1
2020,5,2020-05-11,AM,BORBA,2024-08-04,4
2020,5,2020-05-04,SP,SAO CAETANO DO SUL,2024-08-04,9
2020,4,2020-04-24,MG,CARATINGA,2024-08-04,1
2020,5,2020-05-09,SP,ITAQUAQUECETUBA,2024-08-04,1
2020,5,2020-05-10,BA,VITORIA DA CONQUISTA,2024-08-04,1
2020,5,2020-05-12,RS,NONOAI,2024-08-04,3
2020,5,2020-05-12,SP,COTIA,2024-08-04,22
2020,5,2020-05-10,MG,SANTO ANTONIO DO AMPARO,2024-08-04,1
2020,5,2020-05-12,BA,JEQUIE,2024-08-04,2
2020,5,2020-05-08,MG,TIMOTEO,2024-08-04,1
2020,5,2020-05-13,SE,ARACAJU,2024-08-04,14
2020,5,2020-05-14,SP,DOIS CORREGOS,2024-08-04,1
2020,5,2020-05-13,MG,BETIM,2024-08-04,7
2020,5,2020-05-14,SP,REGISTRO,2024-08-04,1
2020,5,2020-05-14,PR,CASCAVEL,2024-08-04,4
2020,5,2020-05-07,MG,TRES CORACOES,2024-08-04,2
2020,5,2020-05-05,AM,TONANTINS,2024-08-04,4
2020,5,2020-05-12,AM,RIO PRETO DA EVA,2024-08-04,1
2020,5,2020-05-02,SP,CERQUILHO,2024-08-04,1
2020,5,2020-05-14,SP,FRANCISCO MORATO,2024-08-04,5
2020,5,2020-05-14,SP,IPORANGA,2024-08-04,2
2020,5,2020-05-14,MG,EXTREMA,2024-08-04,1
2020,5,2020-05-15,SP,MOGI DAS CRUZES,2024-08-04,18
2020,5,2020-05-04,PE,ARCOVERDE,2024-08-04,1
2020,4,2020-04-21,PA,BARCARENA,2024-08-04,1
2020,5,2020-05-07,AM,HUMAITA,2024-08-04,2
2020,5,2020-05-14,MT,SAPEZAL,2024-08-04,1
2020,5,2020-05-13,PR,MARINGA,2024-08-04,6
2020,5,2020-05-05,MG,SAO GONCALO DO RIO ABAIXO,2024-08-04,1
2020,5,2020-05-06,PA,CANAA DOS CARAJAS,2024-08-04,2
2020,5,2020-05-05,SP,JABOTICABAL,2024-08-04,1
2020,5,2020-05-06,SP,MOJI MIRIM,2024-08-04,3
2020,5,2020-05-05,MG,OURO PRETO,2024-08-04,1
2020,5,2020-05-07,SP,ASSIS,2024-08-04,10
2020,5,2020-05-07,PR,CASCAVEL,2024-08-04,2
2020,4,2020-04-05,AM,SILVES,2024-08-04,1
2020,5,2020-05-06,PB,CAJAZEIRAS,2024-08-04,3
2020,5,2020-05-08,PA,PARAGOMINAS,2024-08-04,2
2020,5,2020-05-09,SP,MIRANDOPOLIS,2024-08-04,2
2020,5,2020-05-11,PR,LONDRINA,2024-08-04,14
2020,5,2020-05-10,RS,CAXIAS DO SUL,2024-08-04,5
2020,5,2020-05-07,PA,MARAPANIM,2024-08-04,8
2020,5,2020-05-09,MG,SAO LOURENCO,2024-08-04,1
2020,5,2020-05-12,PR,CURITIBA,2024-08-04,46
2020,5,2020-05-12,SP,ARTUR NOGUEIRA,2024-08-04,2
2020,5,2020-05-11,MG,JUIZ DE FORA,2024-08-04,23
2020,5,2020-05-11,GO,ANAPOLIS,2024-08-04,2
2020,5,2020-05-12,SP,BAURU,2024-08-04,9
2020,5,2020-05-08,ES,SERRA,2024-08-04,5
2020,5,2020-05-12,SP,ITUVERAVA,2024-08-04,2
2020,5,2020-05-13,PR,SAO JOAO DO CAIUA,2024-08-04,1
2020,5,2020-05-11,AM,BARREIRINHA,2024-08-04,2
2020,5,2020-05-13,RS,FREDERICO WESTPHALEN,2024-08-04,1
2020,5,2020-05-13,RS,IJUI,2024-08-04,1
2020,5,2020-05-11,RN,CEARA-MIRIM,2024-08-04,1
2020,5,2020-05-13,MS,JARDIM,2024-08-04,1
2020,4,2020-04-26,BA,FEIRA DE SANTANA,2024-08-04,1
2020,5,2020-05-07,PA,BARCARENA,2024-08-04,3
2020,5,2020-05-13,ES,VITORIA,2024-08-04,17
2020,5,2020-05-14,PR,REBOUCAS,2024-08-04,1
2020,5,2020-05-09,PB,SANTA RITA,2024-08-04,4
2020,5,2020-05-14,PA,MARABA,2024-08-04,11
2020,5,2020-05-15,AL,MACEIO,2024-08-04,23
2020,5,2020-05-16,CE,ITAPIPOCA,2024-08-04,3
2020,5,2020-05-17,PR,UMUARAMA,2024-08-04,1
2020,5,2020-05-07,PE,SALGUEIRO,2024-08-04,1
2020,5,2020-05-18,SP,VOTUPORANGA,2024-08-04,3
2020,4,2020-04-25,CE,PORANGA,2024-08-04,1
2020,5,2020-05-17,RS,ROSARIO DO SUL,2024-08-04,1
2020,5,2020-05-18,GO,NEROPOLIS,2024-08-04,1
2020,5,2020-05-18,SP,CRAVINHOS,2024-08-04,1
2020,5,2020-05-13,PE,RIBEIRAO,2024-08-04,2
2020,5,2020-05-18,AM,TONANTINS,2024-08-04,1
2020,5,2020-05-18,SC,CANELINHA,2024-08-04,1
2020,5,2020-05-19,CE,PARACURU,2024-08-04,1
2020,5,2020-05-15,RN,MOSSORO,2024-08-04,10
2020,5,2020-05-19,MT,QUERENCIA,2024-08-04,4
2020,5,2020-05-19,SP,VOTORANTIM,2024-08-04,2
2020,5,2020-05-04,SC,JAGUARUNA,2024-08-04,1
2020,5,2020-05-06,PR,BANDEIRANTES,2024-08-04,1
2020,5,2020-05-07,CE,CAUCAIA,2024-08-04,2
2020,5,2020-05-09,PA,TUCURUI,2024-08-04,7
2020,5,2020-05-09,MT,SAO JOSE DO RIO CLARO,2024-08-04,1
2020,5,2020-05-07,MS,SAO GABRIEL DO OESTE,2024-08-04,2
2020,5,2020-05-09,SP,NOVA ODESSA,2024-08-04,1
2020,5,2020-05-03,PR,BITURUNA,2024-08-04,2
2020,5,2020-05-10,SP,ITUPEVA,2024-08-04,1
2020,5,2020-05-12,SP,PIRACICABA,2024-08-04,14
2020,3,2020-03-31,PI,FLORIANO,2024-08-04,1
2020,5,2020-05-11,SP,JACAREI,2024-08-04,3
2020,5,2020-05-12,SP,BOTUCATU,2024-08-04,8
2020,4,2020-04-26,CE,MARANGUAPE,2024-08-04,2
2020,5,2020-05-12,SP,ITAPEVI,2024-08-04,10
2020,5,2020-05-12,AM,BERURI,2024-08-04,1
2020,5,2020-05-13,SP,VOTORANTIM,2024-08-04,1
2020,5,2020-05-08,SP,CERQUILHO,2024-08-04,1
2020,5,2020-05-15,SP,ITU,2024-08-04,4
2020,5,2020-05-14,SP,ITANHAEM,2024-08-04,3
2020,5,2020-05-15,CE,IGUATU,2024-08-04,1
2020,5,2020-05-16,RS,SAO BORJA,2024-08-04,2
2020,5,2020-05-17,SP,OSASCO,2024-08-04,24
2020,5,2020-05-17,SP,ITAPETININGA,2024-08-04,3
2020,5,2020-05-17,ES,BAIXO GUANDU,2024-08-04,2
2020,5,2020-05-18,PA,ITUPIRANGA,2024-08-04,1
2020,5,2020-05-05,MT,NOVA MUTUM,2024-08-04,1
2020,5,2020-05-03,PA,TAILANDIA,2024-08-04,1
2020,5,2020-05-17,PR,COLOMBO,2024-08-04,1
2020,5,2020-05-16,PE,SAO LOURENCO DA MATA,2024-08-04,8
2020,5,2020-05-14,MG,MONTE AZUL,2024-08-04,1
2020,5,2020-05-19,SP,FRANCA,2024-08-04,4
2020,5,2020-05-18,CE,MOMBACA,2024-08-04,1
2020,5,2020-05-18,AM,BOCA DO ACRE,2024-08-04,2
2020,5,2020-05-20,CE,QUIXERAMOBIM,2024-08-04,8
2020,5,2020-05-06,PR,CORNELIO PROCOPIO,2024-08-04,2
2020,5,2020-05-07,MG,ITAJUBA,2024-08-04,1
2020,5,2020-05-07,GO,CALDAS NOVAS,2024-08-04,1
2020,5,2020-05-08,BA,SALVADOR,2024-08-04,112
2020,5,2020-05-08,SP,JUNQUEIROPOLIS,2024-08-04,2
2020,5,2020-05-11,RS,ARROIO DO MEIO,2024-08-04,2
2020,4,2020-04-30,PE,JATOBA,2024-08-04,1
2020,4,2020-04-05,PR,TELEMACO BORBA,2024-08-04,1
2020,5,2020-05-11,SP,ITAQUAQUECETUBA,2024-08-04,20
2020,5,2020-05-11,RS,SANTA CRUZ DO SUL,2024-08-04,3
2020,5,2020-05-10,SP,RIBEIRAO PIRES,2024-08-04,2
2020,5,2020-05-12,SP,SAO CARLOS,2024-08-04,5
2020,5,2020-05-08,CE,MARANGUAPE,2024-08-04,1
2020,5,2020-05-13,SE,NOSSA SENHORA DO SOCORRO,2024-08-04,1
2020,5,2020-05-13,PR,TELEMACO BORBA,2024-08-04,3
2020,5,2020-05-05,RS,TRIUNFO,2024-08-04,1
2020,5,2020-05-14,SP,SANTA FE DO SUL,2024-08-04,1
2020,5,2020-05-13,MG,JOAO MONLEVADE,2024-08-04,1
2020,5,2020-05-15,PR,FRANCISCO ALVES,2024-08-04,2
2020,5,2020-05-12,CE,ITAITINGA,2024-08-04,3
2020,5,2020-05-15,SP,SOROCABA,2024-08-04,18
2020,5,2020-05-15,PA,NOVO REPARTIMENTO,2024-08-04,1
2020,5,2020-05-16,SP,GUARULHOS,2024-08-04,27
2020,5,2020-05-16,RS,MARQUES DE SOUZA,2024-08-04,1
2020,5,2020-05-16,SP,SUMARE,2024-08-04,2
2020,5,2020-05-18,MT,PRIMAVERA DO LESTE,2024-08-04,9
2020,5,2020-05-18,SP,COTIA,2024-08-04,19
2020,4,2020-04-22,PA,IRITUIA,2024-08-04,1
2020,5,2020-05-19,SP,BOITUVA,2024-08-04,1
2020,5,2020-05-18,MT,JUINA,2024-08-04,2
2020,5,2020-05-19,SP,IBITINGA,2024-08-04,2
2020,5,2020-05-19,RS,ANTONIO PRADO,2024-08-04,1
2020,4,2020-04-22,SC,JAGUARUNA,2024-08-04,1
2020,5,2020-05-14,MG,CARATINGA,2024-08-04,3
2020,5,2020-05-01,PR,GUARAPUAVA,2024-08-04,2
2020,5,2020-05-07,SP,JAU,2024-08-04,6
2020,4,2020-04-24,SP,SAO JOAO DA BOA VISTA,2024-08-04,4
2020,5,2020-05-06,MG,MARIANA,2024-08-04,2
2020,5,2020-05-05,MS,DEODAPOLIS,2024-08-04,1
2020,4,2020-04-08,PR,LARANJEIRAS DO SUL,2024-08-04,1
2020,5,2020-05-09,SP,GUARUJA,2024-08-04,36
2020,5,2020-05-08,PR,GOIOERE,2024-08-04,2
2020,5,2020-05-09,PE,SAO JOSE DO EGITO,2024-08-04,2
2020,5,2020-05-12,SP,CESARIO LANGE,2024-08-04,1
2020,5,2020-05-11,PA,IPIXUNA DO PARA,2024-08-04,1
2020,5,2020-05-08,BA,CANDEIAS,2024-08-04,2
2020,5,2020-05-12,RS,SOLEDADE,2024-08-04,1
2020,3,2020-03-25,SP,CARAPICUIBA,2024-08-04,1
2020,5,2020-05-09,GO,APARECIDA DE GOIANIA,2024-08-04,1
2020,4,2020-04-28,SP,IBIUNA,2024-08-04,3
2020,5,2020-05-14,SP,RIBEIRAO PIRES,2024-08-04,4
2020,5,2020-05-10,ES,SERRA,2024-08-04,5
2020,5,2020-05-15,PA,MARABA,2024-08-04,20
2020,5,2020-05-14,MG,BRUMADINHO,2024-08-04,1
2020,5,2020-05-11,PA,SAO GERALDO DO ARAGUAIA,2024-08-04,1
2020,5,2020-05-17,MA,SAO LUIS,2024-08-04,2
2020,5,2020-05-15,RS,MARAU,2024-08-04,1
2020,5,2020-05-16,SP,PRESIDENTE PRUDENTE,2024-08-04,4
2020,4,2020-04-25,PB,CAMPINA GRANDE,2024-08-04,1
2020,5,2020-05-12,MT,NOVA OLIMPIA,2024-08-04,1
2020,4,2020-04-17,CE,AIUABA,2024-08-04,2
2020,5,2020-05-19,PR,SANTA HELENA,2024-08-04,1
2020,5,2020-05-10,CE,PARAIPABA,2024-08-04,1
2020,5,2020-05-11,RS,PELOTAS,2024-08-04,1
2020,5,2020-05-20,SP,SOCORRO,2024-08-04,2
2020,5,2020-05-20,PR,CAMPINA GRANDE DO SUL,2024-08-04,3
2020,5,2020-05-20,SP,SANTA RITA DO PASSA QUATRO,2024-08-04,1
2020,5,2020-05-06,SP,MARILIA,2024-08-04,6
2020,5,2020-05-05,SP,GUARUJA,2024-08-04,10
2020,5,2020-05-05,MG,ITAJUBA,2024-08-04,2
2020,5,2020-05-05,SP,BAURU,2024-08-04,6
2020,5,2020-05-04,MG,JOAO MONLEVADE,2024-08-04,1
2020,5,2020-05-07,MG,BETIM,2024-08-04,11
2020,5,2020-05-02,GO,TRINDADE,2024-08-04,1
2020,4,2020-04-25,PR,SANTA MARIANA,2024-08-04,1
2020,5,2020-05-07,MT,NOVA MONTE VERDE,2024-08-04,1
2020,5,2020-05-06,MG,PATOS DE MINAS,2024-08-04,1
2020,5,2020-05-02,SP,ITAPIRA,2024-08-04,1
2020,5,2020-05-02,CE,JUCAS,2024-08-04,1
2020,5,2020-05-08,PA,MARABA,2024-08-04,10
2020,5,2020-05-08,SP,CAMPO LIMPO PAULISTA,2024-08-04,2
2020,5,2020-05-02,PR,PONTA GROSSA,2024-08-04,3
2020,5,2020-05-10,SP,VOTORANTIM,2024-08-04,1
2020,5,2020-05-11,PB,SANTA LUZIA,2024-08-04,1
2020,5,2020-05-11,RS,BOM RETIRO DO SUL,2024-08-04,1
2020,5,2020-05-10,MG,CAMBUI,2024-08-04,1
2020,5,2020-05-08,SP,INDAIATUBA,2024-08-04,7
2020,5,2020-05-13,RS,SANTA MARIA,2024-08-04,4
2020,5,2020-05-13,SP,SAO JOSE DOS CAMPOS,2024-08-04,13
2020,5,2020-05-13,SP,ILHA SOLTEIRA,2024-08-04,1
2020,5,2020-05-14,SP,SANTA ROSA DE VITERBO,2024-08-04,1
2020,5,2020-05-11,RS,CARLOS BARBOSA,2024-08-04,2
2020,4,2020-04-23,PB,CAMPINA GRANDE,2024-08-04,3
2020,5,2020-05-16,CE,MARACANAU,2024-08-04,4
2020,5,2020-05-15,SP,FERRAZ DE VASCONCELOS,2024-08-04,10
2020,5,2020-05-14,SP,TAQUARITINGA,2024-08-04,1
2020,5,2020-05-17,PE,ALAGOINHA,2024-08-04,1
2020,5,2020-05-12,SP,LORENA,2024-08-04,2
2020,5,2020-05-13,PR,UBIRATA,2024-08-04,1
2020,4,2020-04-19,MG,MONTE AZUL,2024-08-04,1
2020,5,2020-05-19,PA,BELEM,2024-08-04,41
2020,5,2020-05-07,MG,PIRAPORA,2024-08-04,3
2020,5,2020-05-08,SP,TAMBAU,2024-08-04,1
2020,5,2020-05-02,PE,OLINDA,2024-08-04,2
2020,5,2020-05-09,MG,SAO JOAO NEPOMUCENO,2024-08-04,1
2020,5,2020-05-08,BA,ITIUBA,2024-08-04,1
2020,5,2020-05-10,SP,HORTOLANDIA,2024-08-04,3
2020,5,2020-05-09,MG,CONGONHAS,2024-08-04,1
2020,5,2020-05-10,SP,UBATUBA,2024-08-04,2
2020,5,2020-05-11,SP,AGUDOS,2024-08-04,2
2020,5,2020-05-11,SP,MOGI GUACU,2024-08-04,5
2020,5,2020-05-12,CE,QUIXERAMOBIM,2024-08-04,9
2020,5,2020-05-11,PR,GUAIRA,2024-08-04,1
2020,5,2020-05-12,ES,CACHOEIRO DE ITAPEMIRIM,2024-08-04,7
2020,5,2020-05-08,PR,ARAPONGAS,2024-08-04,1
2020,5,2020-05-12,RS,PASSO FUNDO,2024-08-04,8
2020,5,2020-05-12,RS,CRUZ ALTA,2024-08-04,2
2020,5,2020-05-13,CE,QUIXERAMOBIM,2024-08-04,13
2020,5,2020-05-10,MG,JAIBA,2024-08-04,1
2020,5,2020-05-13,MA,GUIMARAES,2024-08-04,1
2020,5,2020-05-13,SP,VALPARAISO,2024-08-04,1
2020,5,2020-05-12,MG,ALEM PARAIBA,2024-08-04,2
2020,5,2020-05-15,SP,ITAPETININGA,2024-08-04,7
2020,5,2020-05-15,MG,NOVA SERRANA,2024-08-04,2
2020,5,2020-05-15,PR,FRANCISCO BELTRAO,2024-08-04,4
2020,5,2020-05-16,SP,RIBEIRAO PRETO,2024-08-04,5
2020,5,2020-05-15,PI,TERESINA,2024-08-04,40
2020,5,2020-05-15,SP,CARAGUATATUBA,2024-08-04,4
2020,5,2020-05-17,CE,TAUA,2024-08-04,3
2020,5,2020-05-16,SP,CAIEIRAS,2024-08-04,5
2020,5,2020-05-15,MS,SAO GABRIEL DO OESTE,2024-08-04,1
2020,5,2020-05-18,RS,NOVO HAMBURGO,2024-08-04,5
2020,5,2020-05-18,SP,JACAREI,2024-08-04,6
2020,5,2020-05-18,SP,IBIUNA,2024-08-04,5
2020,5,2020-05-13,SP,ADAMANTINA,2024-08-04,1
2020,5,2020-05-14,SP,CRUZEIRO,2024-08-04,1
2020,4,2020-04-16,BA,MIGUEL CALMON,2024-08-04,1
2020,5,2020-05-06,RS,SERAFINA CORREA,2024-08-04,2
2020,5,2020-05-07,SP,RIBEIRAO PRETO,2024-08-04,8
2020,4,2020-04-28,MG,PONTE NOVA,2024-08-04,1
2020,5,2020-05-06,SP,CRAVINHOS,2024-08-04,1
2020,5,2020-05-08,PR,TAMBOARA,2024-08-04,1
2020,5,2020-05-02,SP,LORENA,2024-08-04,2
2020,5,2020-05-08,RS,ALEGRETE,2024-08-04,1
2020,5,2020-05-10,SP,PIRASSUNUNGA,2024-08-04,1
2020,5,2020-05-10,SP,JAGUARIUNA,2024-08-04,2
2020,4,2020-04-19,SP,MAUA,2024-08-04,4
2020,5,2020-05-11,RS,SANTA VITORIA DO PALMAR,2024-08-04,1
2020,5,2020-05-11,RS,VERA CRUZ,2024-08-04,2
2020,5,2020-05-11,SC,TUBARAO,2024-08-04,2
2020,5,2020-05-11,PA,IRITUIA,2024-08-04,11
2020,5,2020-05-12,RS,ENCANTADO,2024-08-04,1
2020,5,2020-05-12,RS,TRINDADE DO SUL,2024-08-04,1
2020,5,2020-05-12,RS,ENCRUZILHADA DO SUL,2024-08-04,1
2020,5,2020-05-06,RO,BURITIS,2024-08-04,1
2020,5,2020-05-14,BA,ILHEUS,2024-08-04,4
2020,5,2020-05-08,PE,OURICURI,2024-08-04,1
2020,4,2020-04-18,CE,TIANGUA,2024-08-04,1
2020,5,2020-05-16,ES,SANTA TERESA,2024-08-04,1
2020,5,2020-05-17,SC,SAO JOSE,2024-08-04,1
2020,5,2020-05-02,AM,ITACOATIARA,2024-08-04,1
2020,5,2020-05-18,PR,CAMBE,2024-08-04,1
2020,5,2020-05-18,PR,SANTO ANTONIO DA PLATINA,2024-08-04,1
2020,5,2020-05-17,SE,NOSSA SENHORA DO SOCORRO,2024-08-04,2
2020,5,2020-05-17,MS,DOURADOS,2024-08-04,3
2020,5,2020-05-10,BA,ALAGOINHAS,2024-08-04,1
2020,5,2020-05-16,PI,FLORIANO,2024-08-04,1
2020,5,2020-05-18,CE,CARNAUBAL,2024-08-04,1
2020,5,2020-05-19,AM,MARAA,2024-08-04,1
2020,4,2020-04-19,ES,CARIACICA,2024-08-04,3
2020,5,2020-05-05,PB,SANTA RITA,2024-08-04,8
2020,5,2020-05-08,SP,MIRANDOPOLIS,2024-08-04,1
2020,5,2020-05-05,PA,TUCURUI,2024-08-04,1
2020,5,2020-05-09,SP,SALTO DE PIRAPORA,2024-08-04,1
2020,5,2020-05-11,SP,PEDERNEIRAS,2024-08-04,1
2020,5,2020-05-12,CE,FORTALEZA,2024-08-04,294
2020,4,2020-04-27,PA,CONCORDIA DO PARA,2024-08-04,8
2020,5,2020-05-12,RS,VIAMAO,2024-08-04,3
2020,5,2020-05-11,SP,JAU,2024-08-04,3
2020,5,2020-05-10,MG,ITAUNA,2024-08-04,1
2020,5,2020-05-12,PA,IGARAPE-ACU,2024-08-04,1
2020,5,2020-05-09,SC,TIMBO,2024-08-04,1
2020,5,2020-05-14,SP,VALINHOS,2024-08-04,7
2020,5,2020-05-12,BA,SANTO ANTONIO DE JESUS,2024-08-04,1
2020,5,2020-05-14,MG,BELO HORIZONTE,2024-08-04,63
2020,5,2020-05-14,RO,BURITIS,2024-08-04,1
2020,5,2020-05-14,SP,TATUI,2024-08-04,2
2020,5,2020-05-16,MG,UBERLANDIA,2024-08-04,11
2020,5,2020-05-15,MT,AGUA BOA,2024-08-04,1
2020,5,2020-05-15,PB,CAJAZEIRAS,2024-08-04,2
2020,5,2020-05-16,SP,MIRANDOPOLIS,2024-08-04,2
2020,5,2020-05-18,BA,SOBRADINHO,2024-08-04,2
2020,5,2020-05-16,MG,ITAJUBA,2024-08-04,2
2020,5,2020-05-18,SP,SUZANO,2024-08-04,4
2020,5,2020-05-19,AL,MACEIO,2024-08-04,39
2020,5,2020-05-18,SP,AMPARO,2024-08-04,2
2020,5,2020-05-12,AM,MANAQUIRI,2024-08-04,1
2020,5,2020-05-06,BA,NOVA FATIMA,2024-08-04,1
2020,5,2020-05-04,MG,SANTA LUZIA,2024-08-04,1
2020,5,2020-05-06,SP,SANTA CRUZ DO RIO PARDO,2024-08-04,1
2020,5,2020-05-06,BA,LAURO DE FREITAS,2024-08-04,1
